"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.028874531E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.028899494E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.028924457E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.028949396E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.028974334E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.028999294E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.029024254E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.029049190E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.029074125E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.029099076E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.029124026E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.029148992E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.029173959E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.029198896E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.029223833E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.029248774E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.029273715E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.029298658E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.029323601E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.029348529E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.029373457E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.029398413E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.029423368E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.029448316E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.029473263E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.029498203E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.029523143E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.029548074E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.029573004E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.029597937E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.029622870E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.029647796E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.029672722E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.029697646E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.029722571E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.029747511E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.029772451E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.029797377E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.029822303E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.029847232E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.029872162E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.029897085E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.029922008E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.029946941E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.029971873E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.029996803E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.030021734E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.030046669E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030071605E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030096545E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.030121484E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.030146437E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.030171390E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.030196345E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.030221301E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.030246234E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030271168E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030296097E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030321027E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030345968E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030370910E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030395859E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030420808E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030445749E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.030470691E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.030495613E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030520535E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030545476E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.030570417E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.030595371E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030620325E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030645243E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030670162E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030695091E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030720021E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030744968E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030769915E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030794831E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030819747E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030844688E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030869629E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030894577E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.030919526E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.030944464E2,-6.105000153E-2,8.595000207E-2,9.241950035E0,9.242551323E0
1.030969402E2,-4.200000316E-2,4.695000127E-2,9.222000122E0,9.222215274E0
1.030994340E2,-6.105000153E-2,6.705000252E-2,9.241950035E0,9.242394888E0
1.031019279E2,-4.200000316E-2,4.695000127E-2,9.222000122E0,9.222215274E0
1.031044198E2,-6.105000153E-2,6.705000252E-2,9.241950035E0,9.242394888E0
1.031069116E2,-4.200000316E-2,4.695000127E-2,9.222000122E0,9.222215274E0
1.031094027E2,-6.105000153E-2,6.705000252E-2,9.241950035E0,9.242394888E0
1.031118938E2,-4.200000316E-2,4.695000127E-2,9.222000122E0,9.222215274E0
1.031143853E2,-6.105000153E-2,6.705000252E-2,9.241950035E0,9.242394888E0
1.031168768E2,-4.200000316E-2,4.695000127E-2,9.222000122E0,9.222215274E0
1.031193689E2,-4.200000316E-2,6.705000252E-2,9.241950035E0,9.242288686E0
1.031218611E2,-2.295000106E-2,4.695000127E-2,9.222000122E0,9.222148191E0
1.031243548E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031268485E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031293428E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031318371E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031343322E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031368273E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031393222E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031418172E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031443116E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031468061E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031492996E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031517931E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031542882E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031567833E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031592776E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031617719E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031642657E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031667596E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031692540E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031717483E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031742454E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031767424E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031792395E2,-4.200000316E-2,6.705000252E-2,9.241950035E0,9.242288686E0
1.031817365E2,-2.295000106E-2,4.695000127E-2,9.222000122E0,9.222148191E0
1.031842311E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031867258E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031892213E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031917168E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031942125E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.031967082E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.031992025E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.032016968E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.032041903E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.032066838E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.032091782E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.032116725E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.032141689E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.032166654E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.032191586E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.032216519E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.032241476E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.032266433E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.032291392E2,-2.295000106E-2,6.705000252E-2,9.241950035E0,9.242221749E0
1.032316352E2,-3.000000026E-3,4.695000127E-2,9.222000122E0,9.222120123E0
1.032341320E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.032366288E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.032391251E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.032416214E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.032441187E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.032466159E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.032491116E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.032516073E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.032541048E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.032566024E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.032590971E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.032615919E2,-2.295000106E-2,6.705000252E-2,9.222000122E0,9.222272424E0
1.032640868E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.032665816E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.032690778E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.032715740E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.032740708E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.032765675E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.032790615E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.032815556E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.032840505E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.032865454E2,-2.295000106E-2,6.705000252E-2,9.222000122E0,9.222272424E0
1.032890400E2,-6.105000153E-2,8.595000207E-2,9.241950035E0,9.242551323E0
1.032915346E2,-4.200000316E-2,6.705000252E-2,9.222000122E0,9.222339505E0
1.032940282E2,-6.105000153E-2,8.595000207E-2,9.241950035E0,9.242551323E0
1.032965217E2,-4.200000316E-2,6.705000252E-2,9.222000122E0,9.222339505E0
1.032990162E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.033015108E2,-2.295000106E-2,6.705000252E-2,9.222000122E0,9.222272424E0
1.033040041E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.033064973E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.033089915E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.033114856E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.033139796E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.033164737E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.033189675E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.033214613E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.033239559E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.033264506E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.033289447E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.033314388E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.033339333E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.033364278E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.033389212E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.033414146E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.033439103E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.033464059E2,-3.000000026E-3,6.705000252E-2,9.222000122E0,9.222244356E0
1.033489012E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.033513964E2,-2.295000106E-2,6.705000252E-2,9.222000122E0,9.222272424E0
1.033538927E2,-6.105000153E-2,8.595000207E-2,9.241950035E0,9.242551323E0
1.033563890E2,-4.200000316E-2,6.705000252E-2,9.222000122E0,9.222339505E0
1.033588847E2,-6.105000153E-2,8.595000207E-2,9.241950035E0,9.242551323E0
1.033613804E2,-4.200000316E-2,6.705000252E-2,9.222000122E0,9.222339505E0
1.033638743E2,-6.105000153E-2,8.595000207E-2,9.241950035E0,9.242551323E0
1.033663682E2,-4.200000316E-2,6.705000252E-2,9.222000122E0,9.222339505E0
1.033688632E2,-6.105000153E-2,8.595000207E-2,9.241950035E0,9.242551323E0
1.033713582E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.033738516E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.033763450E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.033788375E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.033813299E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.033838240E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.033863179E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.033888130E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.033913081E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.033938024E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.033962968E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.033987917E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.034012866E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.034037824E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.034062782E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.034087723E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.034112663E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.034137620E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.034162577E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.034187533E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.034212488E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.034237437E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.034262386E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.034287329E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.034312273E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.034337209E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.034362146E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.034387075E2,-2.295000106E-2,1.050000042E-1,9.241950035E0,9.242574974E0
1.034412005E2,-3.000000026E-3,8.595000207E-2,9.222000122E0,9.222401133E0
1.034436956E2,-4.200000316E-2,1.050000042E-1,9.241950035E0,9.242641909E0
1.034461907E2,-2.295000106E-2,8.595000207E-2,9.222000122E0,9.222429200E0
1.034486874E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.034511841E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.034536809E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.034561777E2,-4.200000316E-2,8.595000207E-2,9.222000122E0,9.222496281E0
1.034586732E2,-6.105000153E-2,1.050000042E-1,9.241950035E0,9.242748106E0
1.034611687E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.034636626E2,-4.200000316E-2,1.050000042E-1,9.261000633E0,9.261691084E0
1.034661565E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.034686502E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.034711439E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.034736402E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.034761365E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.034786317E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.034811269E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.034836214E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.034861159E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.034886113E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.034911066E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.034936006E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.034960946E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.034985888E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.035010829E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.035035771E2,-4.200000316E-2,1.050000042E-1,9.261000633E0,9.261691084E0
1.035060712E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.035085645E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.035110577E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.035135509E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.035160442E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.035185387E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.035210332E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.035235252E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.035260172E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.035285115E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.035310058E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.035334984E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.035359909E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.035384858E2,-4.200000316E-2,1.050000042E-1,9.261000633E0,9.261691084E0
1.035409806E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.035434747E2,-6.105000153E-2,1.050000042E-1,9.261000633E0,9.261797063E0
1.035459688E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.035484644E2,-6.105000153E-2,1.050000042E-1,9.261000633E0,9.261797063E0
1.035509600E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.035534569E2,-6.105000153E-2,1.050000042E-1,9.261000633E0,9.261797063E0
1.035559537E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.035584497E2,-6.105000153E-2,1.050000042E-1,9.261000633E0,9.261797063E0
1.035609457E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.035634420E2,-6.105000153E-2,1.050000042E-1,9.261000633E0,9.261797063E0
1.035659384E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.035684339E2,-6.105000153E-2,1.050000042E-1,9.261000633E0,9.261797063E0
1.035709295E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.035734268E2,-6.105000153E-2,1.050000042E-1,9.261000633E0,9.261797063E0
1.035759242E2,-4.200000316E-2,8.595000207E-2,9.241950035E0,9.242445123E0
1.035784206E2,-4.200000316E-2,1.050000042E-1,9.261000633E0,9.261691084E0
1.035809171E2,-2.295000106E-2,8.595000207E-2,9.241950035E0,9.242378187E0
1.035834137E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.035859104E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.035884065E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.035909026E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.035933970E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.035958913E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.035983875E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036008836E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036033786E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036058737E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036083686E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036108636E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036133565E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036158495E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036183451E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036208408E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036233359E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036258309E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036283282E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036308254E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036333200E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036358147E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036383115E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036408082E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036433018E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036457953E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036482883E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036507812E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036532752E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036557692E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036582651E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036607611E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036632556E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036657500E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036682452E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036707405E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036732343E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036757282E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036782236E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036807190E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036832153E2,-2.295000106E-2,1.050000042E-1,9.261000633E0,9.261624287E0
1.036857116E2,-3.000000026E-3,8.595000207E-2,9.241950035E0,9.242350180E0
1.036882065E2,-2.295000106E-2,8.595000207E-2,9.261000633E0,9.261427905E0
1.036907015E2,-3.000000026E-3,4.695000127E-2,9.241950035E0,9.242069777E0
1.036931941E2,-2.295000106E-2,6.705000252E-2,9.261000633E0,9.261271788E0
