"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.276569619E1,-2.910000086E-1,-1.050000042E-1,9.376049995E0,9.381152356E0
4.276816277E1,-3.100500107E-1,-8.595000207E-2,9.414000511E0,9.419497016E0
4.277063189E1,-3.100500107E-1,-1.050000042E-1,9.414000511E0,9.419690103E0
4.277310100E1,-3.289500177E-1,-8.595000207E-2,9.451950073E0,9.458063000E0
4.277556989E1,-3.100500107E-1,-1.050000042E-1,9.451950073E0,9.457616835E0
4.277803877E1,-3.289500177E-1,-8.595000207E-2,9.490950584E0,9.497038407E0
4.278050816E1,-3.100500107E-1,-1.050000042E-1,9.471000671E0,9.476656041E0
4.278297754E1,-3.289500177E-1,-8.595000207E-2,9.490950584E0,9.497038407E0
4.278544622E1,-3.100500107E-1,-1.050000042E-1,9.471000671E0,9.476656041E0
4.278791484E1,-3.289500177E-1,-8.595000207E-2,9.490950584E0,9.497038407E0
4.279038530E1,-3.100500107E-1,-1.050000042E-1,9.471000671E0,9.476656041E0
4.279285576E1,-3.289500177E-1,-8.595000207E-2,9.490950584E0,9.497038407E0
4.279532668E1,-3.100500107E-1,-1.050000042E-1,9.471000671E0,9.476656041E0
4.279779760E1,-3.289500177E-1,-8.595000207E-2,9.490950584E0,9.497038407E0
4.280026670E1,-3.100500107E-1,-1.050000042E-1,9.471000671E0,9.476656041E0
4.280273577E1,-3.289500177E-1,-8.595000207E-2,9.490950584E0,9.497038407E0
4.280520489E1,-3.100500107E-1,-1.050000042E-1,9.471000671E0,9.476656041E0
4.280767400E1,-3.289500177E-1,-8.595000207E-2,9.490950584E0,9.497038407E0
4.281014150E1,-3.100500107E-1,-1.050000042E-1,9.471000671E0,9.476656041E0
4.281260900E1,-3.289500177E-1,-8.595000207E-2,9.490950584E0,9.497038407E0
4.281507814E1,-3.100500107E-1,-1.050000042E-1,9.451950073E0,9.457616835E0
4.281754725E1,-3.289500177E-1,-8.595000207E-2,9.451950073E0,9.458063000E0
4.282001644E1,-3.100500107E-1,-1.050000042E-1,9.433050156E0,9.438728264E0
4.282248564E1,-3.289500177E-1,-8.595000207E-2,9.451950073E0,9.458063000E0
4.282495536E1,-3.100500107E-1,-1.050000042E-1,9.433050156E0,9.438728264E0
4.282742510E1,-3.289500177E-1,-8.595000207E-2,9.451950073E0,9.458063000E0
4.282989420E1,-3.100500107E-1,-1.050000042E-1,9.433050156E0,9.438728264E0
4.283236327E1,-3.289500177E-1,-8.595000207E-2,9.451950073E0,9.458063000E0
4.283483389E1,-3.100500107E-1,-1.050000042E-1,9.433050156E0,9.438728264E0
4.283730451E1,-3.289500177E-1,-8.595000207E-2,9.451950073E0,9.458063000E0
4.283977585E1,-3.100500107E-1,-1.050000042E-1,9.451950073E0,9.457616835E0
4.284224720E1,-3.289500177E-1,-8.595000207E-2,9.490950584E0,9.497038407E0
4.284471674E1,-3.100500107E-1,-1.050000042E-1,9.471000671E0,9.476656041E0
4.284718628E1,-3.100500107E-1,-8.595000207E-2,9.490950584E0,9.496402551E0
4.284965662E1,-2.910000086E-1,-1.050000042E-1,9.471000671E0,9.476051906E0
4.285212697E1,-2.910000086E-1,-8.595000207E-2,9.490950584E0,9.495799672E0
4.285459786E1,-2.719500065E-1,-1.050000042E-1,9.471000671E0,9.475486031E0
4.285706874E1,-2.719500065E-1,-8.595000207E-2,9.490950584E0,9.495234974E0
4.285953788E1,-2.520000041E-1,-1.050000042E-1,9.471000671E0,9.474934444E0
4.286200700E1,-2.719500065E-1,-8.595000207E-2,9.490950584E0,9.495234974E0
4.286447619E1,-2.520000041E-1,-1.050000042E-1,9.451950073E0,9.455891771E0
4.286694538E1,-2.719500065E-1,-8.595000207E-2,9.451950073E0,9.456252133E0
4.286941446E1,-2.520000041E-1,-1.050000042E-1,9.414000511E0,9.417958092E0
4.287188354E1,-2.719500065E-1,-8.595000207E-2,9.414000511E0,9.418319905E0
4.287435354E1,-2.520000041E-1,-1.050000042E-1,9.376049995E0,9.380023588E0
4.287682354E1,-2.719500065E-1,-8.595000207E-2,9.394950867E0,9.399279015E0
4.287929435E1,-2.520000041E-1,-1.050000042E-1,9.376049995E0,9.380023588E0
4.288176515E1,-2.719500065E-1,-8.595000207E-2,9.394950867E0,9.399279015E0
4.288423511E1,-2.520000041E-1,-1.050000042E-1,9.376049995E0,9.380023588E0
4.288670508E1,-2.719500065E-1,-8.595000207E-2,9.394950867E0,9.399279015E0
4.288917480E1,-2.520000041E-1,-1.050000042E-1,9.394950867E0,9.398916469E0
4.289164449E1,-2.719500065E-1,-8.595000207E-2,9.414000511E0,9.418319905E0
4.289411314E1,-2.520000041E-1,-1.050000042E-1,9.394950867E0,9.398916469E0
4.289658180E1,-2.719500065E-1,-8.595000207E-2,9.414000511E0,9.418319905E0
4.289905180E1,-2.520000041E-1,-1.050000042E-1,9.394950867E0,9.398916469E0
4.290152180E1,-2.719500065E-1,-8.595000207E-2,9.414000511E0,9.418319905E0
4.290399088E1,-2.520000041E-1,-1.050000042E-1,9.394950867E0,9.398916469E0
4.290645996E1,-2.719500065E-1,-8.595000207E-2,9.414000511E0,9.418319905E0
4.290892919E1,-2.520000041E-1,-1.050000042E-1,9.394950867E0,9.398916469E0
4.291139842E1,-2.719500065E-1,-8.595000207E-2,9.414000511E0,9.418319905E0
4.291386534E1,-2.520000041E-1,-1.050000042E-1,9.394950867E0,9.398916469E0
4.291633227E1,-2.719500065E-1,-8.595000207E-2,9.414000511E0,9.418319905E0
4.291880181E1,-2.520000041E-1,-1.240500063E-1,9.414000511E0,9.418189743E0
4.292127135E1,-2.719500065E-1,-1.050000042E-1,9.433050156E0,9.437553552E0
4.292373931E1,-2.520000041E-1,-1.429500133E-1,9.414000511E0,9.418457641E0
4.292620727E1,-2.719500065E-1,-1.429500133E-1,9.433050156E0,9.438052063E0
4.292867943E1,-2.520000041E-1,-1.620000005E-1,9.414000511E0,9.418766035E0
4.293115158E1,-2.719500065E-1,-1.429500133E-1,9.433050156E0,9.438052063E0
4.293362223E1,-2.520000041E-1,-1.620000005E-1,9.394950867E0,9.399726049E0
4.293609288E1,-2.719500065E-1,-1.429500133E-1,9.394950867E0,9.399973048E0
4.293856212E1,-2.520000041E-1,-1.620000005E-1,9.355950356E0,9.360745433E0
4.294103135E1,-2.719500065E-1,-1.429500133E-1,9.376049995E0,9.381082295E0
4.294350104E1,-2.520000041E-1,-1.620000005E-1,9.355950356E0,9.360745433E0
4.294597073E1,-2.719500065E-1,-1.429500133E-1,9.376049995E0,9.381082295E0
4.294843996E1,-2.520000041E-1,-1.620000005E-1,9.355950356E0,9.360745433E0
4.295090919E1,-2.719500065E-1,-1.429500133E-1,9.376049995E0,9.381082295E0
4.295337780E1,-2.520000041E-1,-1.620000005E-1,9.376049995E0,9.380834799E0
4.295584642E1,-2.719500065E-1,-1.429500133E-1,9.394950867E0,9.399973048E0
4.295831565E1,-2.520000041E-1,-1.620000005E-1,9.376049995E0,9.380834799E0
4.296078488E1,-2.520000041E-1,-1.429500133E-1,9.394950867E0,9.399417030E0
4.296325365E1,-2.329500169E-1,-1.620000005E-1,9.376049995E0,9.380342383E0
4.296572242E1,-2.520000041E-1,-1.429500133E-1,9.394950867E0,9.399417030E0
4.296819161E1,-2.329500169E-1,-1.620000005E-1,9.355950356E0,9.360251961E0
4.297066080E1,-2.520000041E-1,-1.429500133E-1,9.355950356E0,9.360435127E0
4.297312603E1,-2.329500169E-1,-1.620000005E-1,9.337050438E0,9.341360746E0
4.297559126E1,-2.520000041E-1,-1.429500133E-1,9.355950356E0,9.360435127E0
4.297805853E1,-2.329500169E-1,-1.620000005E-1,9.337050438E0,9.341360746E0
4.298052580E1,-2.520000041E-1,-1.429500133E-1,9.355950356E0,9.360435127E0
4.298299222E1,-2.329500169E-1,-1.620000005E-1,9.355950356E0,9.360251961E0
4.298545864E1,-2.520000041E-1,-1.429500133E-1,9.394950867E0,9.399417030E0
4.298792453E1,-2.520000041E-1,-1.620000005E-1,9.394950867E0,9.399726049E0
4.299039041E1,-2.719500065E-1,-1.429500133E-1,9.433050156E0,9.438052063E0
4.299286025E1,-2.520000041E-1,-1.620000005E-1,9.414000511E0,9.418766035E0
4.299533010E1,-2.719500065E-1,-1.429500133E-1,9.433050156E0,9.438052063E0
4.299779856E1,-2.520000041E-1,-1.620000005E-1,9.414000511E0,9.418766035E0
4.300026702E1,-2.719500065E-1,-1.429500133E-1,9.433050156E0,9.438052063E0
4.300273560E1,-2.520000041E-1,-1.620000005E-1,9.414000511E0,9.418766035E0
4.300520417E1,-2.719500065E-1,-1.429500133E-1,9.433050156E0,9.438052063E0
4.300767114E1,-2.520000041E-1,-1.620000005E-1,9.414000511E0,9.418766035E0
4.301013810E1,-2.719500065E-1,-1.429500133E-1,9.433050156E0,9.438052063E0
4.301260702E1,-2.520000041E-1,-1.620000005E-1,9.414000511E0,9.418766035E0
4.301507595E1,-2.719500065E-1,-1.429500133E-1,9.451950073E0,9.456941985E0
4.301754437E1,-2.520000041E-1,-1.620000005E-1,9.451950073E0,9.456696473E0
4.302001279E1,-2.719500065E-1,-1.429500133E-1,9.490950584E0,9.495921994E0
4.302248333E1,-2.520000041E-1,-1.620000005E-1,9.490950584E0,9.495677490E0
4.302495383E1,-2.719500065E-1,-1.429500133E-1,9.510000229E0,9.514961685E0
4.302742398E1,-2.520000041E-1,-1.620000005E-1,9.490950584E0,9.495677490E0
4.302989414E1,-2.719500065E-1,-1.429500133E-1,9.490950584E0,9.495921994E0
4.303236260E1,-2.520000041E-1,-1.620000005E-1,9.451950073E0,9.456696473E0
4.303483106E1,-2.719500065E-1,-1.429500133E-1,9.451950073E0,9.456941985E0
4.303730014E1,-2.520000041E-1,-1.620000005E-1,9.414000511E0,9.418766035E0
4.303976921E1,-2.719500065E-1,-1.429500133E-1,9.414000511E0,9.419012535E0
4.304223906E1,-2.520000041E-1,-1.620000005E-1,9.394950867E0,9.399726049E0
4.304470890E1,-2.719500065E-1,-1.429500133E-1,9.414000511E0,9.419012535E0
4.304717656E1,-2.520000041E-1,-1.620000005E-1,9.394950867E0,9.399726049E0
4.304964421E1,-2.719500065E-1,-1.429500133E-1,9.433050156E0,9.438052063E0
4.305211345E1,-2.520000041E-1,-1.620000005E-1,9.433050156E0,9.437806061E0
4.305458272E1,-2.719500065E-1,-1.429500133E-1,9.451950073E0,9.456941985E0
4.305705148E1,-2.520000041E-1,-1.620000005E-1,9.433050156E0,9.437806061E0
4.305952026E1,-2.719500065E-1,-1.429500133E-1,9.451950073E0,9.456941985E0
4.306198872E1,-2.520000041E-1,-1.620000005E-1,9.433050156E0,9.437806061E0
4.306445718E1,-2.719500065E-1,-1.429500133E-1,9.451950073E0,9.456941985E0
4.306692742E1,-2.520000041E-1,-1.620000005E-1,9.433050156E0,9.437806061E0
4.306939769E1,-2.719500065E-1,-1.429500133E-1,9.451950073E0,9.456941985E0
4.307186753E1,-2.520000041E-1,-1.620000005E-1,9.433050156E0,9.437806061E0
4.307433738E1,-2.719500065E-1,-1.429500133E-1,9.451950073E0,9.456941985E0
4.307680480E1,-2.520000041E-1,-1.620000005E-1,9.451950073E0,9.456696473E0
4.307927223E1,-2.719500065E-1,-1.429500133E-1,9.490950584E0,9.495921994E0
4.308174001E1,-2.520000041E-1,-1.620000005E-1,9.490950584E0,9.495677490E0
4.308420782E1,-2.719500065E-1,-1.429500133E-1,9.529050827E0,9.534002369E0
4.308667351E1,-2.520000041E-1,-1.620000005E-1,9.529050827E0,9.533758842E0
4.308913921E1,-2.719500065E-1,-1.429500133E-1,9.547950745E0,9.552892490E0
4.309160786E1,-2.520000041E-1,-1.620000005E-1,9.529050827E0,9.533758842E0
4.309407652E1,-2.719500065E-1,-1.429500133E-1,9.529050827E0,9.534002369E0
4.309654477E1,-2.520000041E-1,-1.620000005E-1,9.490950584E0,9.495677490E0
4.309901308E1,-2.719500065E-1,-1.429500133E-1,9.490950584E0,9.495921994E0
4.310148077E1,-2.520000041E-1,-1.620000005E-1,9.451950073E0,9.456696473E0
4.310394847E1,-2.719500065E-1,-1.429500133E-1,9.451950073E0,9.456941985E0
4.310641693E1,-2.520000041E-1,-1.620000005E-1,9.433050156E0,9.437806061E0
4.310888539E1,-2.719500065E-1,-1.429500133E-1,9.451950073E0,9.456941985E0
4.311135399E1,-2.719500065E-1,-1.620000005E-1,9.433050156E0,9.438359818E0
4.311382261E1,-2.910000086E-1,-1.429500133E-1,9.451950073E0,9.457508969E0
4.311628965E1,-2.910000086E-1,-1.620000005E-1,9.433050156E0,9.438927918E0
4.311875669E1,-3.100500107E-1,-1.429500133E-1,9.451950073E0,9.458114289E0
4.312122561E1,-3.100500107E-1,-1.620000005E-1,9.433050156E0,9.439534430E0
4.312369453E1,-3.289500177E-1,-1.429500133E-1,9.451950073E0,9.458752719E0
4.312616302E1,-3.100500107E-1,-1.620000005E-1,9.433050156E0,9.439534430E0
4.312863152E1,-3.289500177E-1,-1.429500133E-1,9.433050156E0,9.439866422E0
4.313110014E1,-3.100500107E-1,-1.620000005E-1,9.394950867E0,9.401461418E0
4.313356875E1,-3.289500177E-1,-1.429500133E-1,9.394950867E0,9.401794755E0
4.313603656E1,-3.100500107E-1,-1.620000005E-1,9.355950356E0,9.362488027E0
4.313850437E1,-3.289500177E-1,-1.429500133E-1,9.376049995E0,9.382907670E0
4.314097210E1,-3.100500107E-1,-1.620000005E-1,9.355950356E0,9.362488027E0
4.314343983E1,-3.289500177E-1,-1.429500133E-1,9.376049995E0,9.382907670E0
4.314590860E1,-3.100500107E-1,-1.620000005E-1,9.355950356E0,9.362488027E0
4.314837737E1,-3.289500177E-1,-1.429500133E-1,9.394950867E0,9.401794755E0
4.315084660E1,-3.100500107E-1,-1.620000005E-1,9.394950867E0,9.401461418E0
4.315331583E1,-3.289500177E-1,-1.429500133E-1,9.433050156E0,9.439866422E0
4.315578506E1,-3.100500107E-1,-1.620000005E-1,9.414000511E0,9.420497897E0
4.315825429E1,-3.289500177E-1,-1.429500133E-1,9.433050156E0,9.439866422E0
4.316072183E1,-3.100500107E-1,-1.620000005E-1,9.414000511E0,9.420497897E0
4.316318937E1,-3.289500177E-1,-1.429500133E-1,9.414000511E0,9.420830560E0
4.316565876E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.316812814E1,-3.289500177E-1,-1.810500026E-1,9.376049995E0,9.383565460E0
4.317059561E1,-3.100500107E-1,-2.200500071E-1,9.355950356E0,9.363672360E0
4.317306311E1,-3.289500177E-1,-2.010000050E-1,9.376049995E0,9.383971581E0
4.317553312E1,-3.100500107E-1,-2.200500071E-1,9.376049995E0,9.383755460E0
4.317800311E1,-3.289500177E-1,-2.010000050E-1,9.414000511E0,9.421890189E0
4.318047250E1,-3.100500107E-1,-2.200500071E-1,9.414000511E0,9.421674938E0
4.318294188E1,-3.289500177E-1,-2.010000050E-1,9.471000671E0,9.478842906E0
4.318541002E1,-3.100500107E-1,-2.200500071E-1,9.471000671E0,9.478628948E0
4.318787817E1,-3.289500177E-1,-2.010000050E-1,9.490950584E0,9.498776348E0
4.319034694E1,-3.100500107E-1,-2.200500071E-1,9.471000671E0,9.478628948E0
4.319281571E1,-3.289500177E-1,-2.010000050E-1,9.490950584E0,9.498776348E0
4.319528436E1,-3.100500107E-1,-2.200500071E-1,9.451950073E0,9.459593712E0
4.319775302E1,-3.289500177E-1,-2.010000050E-1,9.451950073E0,9.459808101E0
4.320022281E1,-3.100500107E-1,-2.200500071E-1,9.394950867E0,9.402640842E0
4.320269262E1,-3.289500177E-1,-2.010000050E-1,9.394950867E0,9.402856529E0
4.320516170E1,-3.100500107E-1,-2.200500071E-1,9.376049995E0,9.383755460E0
4.320763077E1,-3.289500177E-1,-2.010000050E-1,9.394950867E0,9.402856529E0
4.321009954E1,-3.100500107E-1,-2.200500071E-1,9.376049995E0,9.383755460E0
4.321256831E1,-3.289500177E-1,-2.010000050E-1,9.394950867E0,9.402856529E0
4.321503707E1,-3.100500107E-1,-2.200500071E-1,9.394950867E0,9.402640842E0
4.321750584E1,-3.289500177E-1,-2.010000050E-1,9.414000511E0,9.421890189E0
4.321997399E1,-3.100500107E-1,-2.200500071E-1,9.394950867E0,9.402640842E0
4.322244215E1,-3.289500177E-1,-2.010000050E-1,9.414000511E0,9.421890189E0
4.322491276E1,-3.100500107E-1,-2.200500071E-1,9.394950867E0,9.402640842E0
4.322738338E1,-3.289500177E-1,-2.010000050E-1,9.394950867E0,9.402856529E0
4.322985368E1,-3.100500107E-1,-2.200500071E-1,9.355950356E0,9.363672360E0
4.323232399E1,-3.289500177E-1,-2.010000050E-1,9.355950356E0,9.363888945E0
4.323479218E1,-3.100500107E-1,-2.200500071E-1,9.337050438E0,9.344788060E0
4.323726038E1,-3.289500177E-1,-2.010000050E-1,9.355950356E0,9.363888945E0
4.323972946E1,-3.100500107E-1,-2.200500071E-1,9.337050438E0,9.344788060E0
4.324219853E1,-3.289500177E-1,-2.010000050E-1,9.355950356E0,9.363888945E0
4.324466885E1,-3.100500107E-1,-2.200500071E-1,9.355950356E0,9.363672360E0
4.324713916E1,-3.289500177E-1,-2.010000050E-1,9.394950867E0,9.402856529E0
4.324960850E1,-3.100500107E-1,-2.200500071E-1,9.376049995E0,9.383755460E0
4.325207785E1,-3.289500177E-1,-2.010000050E-1,9.394950867E0,9.402856529E0
4.325454616E1,-3.100500107E-1,-2.200500071E-1,9.376049995E0,9.383755460E0
4.325701446E1,-3.289500177E-1,-2.010000050E-1,9.394950867E0,9.402856529E0
4.325948367E1,-3.100500107E-1,-2.200500071E-1,9.376049995E0,9.383755460E0
4.326195290E1,-3.100500107E-1,-2.010000050E-1,9.394950867E0,9.402214303E0
4.326442125E1,-2.910000086E-1,-2.200500071E-1,9.376049995E0,9.383145343E0
4.326688959E1,-3.100500107E-1,-2.010000050E-1,9.394950867E0,9.402214303E0
4.326935898E1,-2.910000086E-1,-2.200500071E-1,9.376049995E0,9.383145343E0
4.327182836E1,-3.100500107E-1,-2.010000050E-1,9.394950867E0,9.402214303E0
4.327429667E1,-2.910000086E-1,-2.200500071E-1,9.394950867E0,9.402031951E0
4.327676498E1,-3.100500107E-1,-2.010000050E-1,9.433050156E0,9.440284278E0
4.327923463E1,-2.910000086E-1,-2.200500071E-1,9.433050156E0,9.440102661E0
4.328170429E1,-3.100500107E-1,-2.010000050E-1,9.471000671E0,9.478205829E0
4.328417325E1,-2.910000086E-1,-2.200500071E-1,9.451950073E0,9.458988487E0
4.328664221E1,-3.100500107E-1,-2.010000050E-1,9.471000671E0,9.478205829E0
4.328911360E1,-2.910000086E-1,-2.200500071E-1,9.451950073E0,9.458988487E0
4.329158498E1,-3.100500107E-1,-2.010000050E-1,9.471000671E0,9.478205829E0
4.329405405E1,-2.910000086E-1,-2.200500071E-1,9.451950073E0,9.458988487E0
4.329652313E1,-3.100500107E-1,-2.010000050E-1,9.471000671E0,9.478205829E0
4.329899263E1,-2.910000086E-1,-2.200500071E-1,9.433050156E0,9.440102661E0
4.330146213E1,-3.100500107E-1,-2.010000050E-1,9.433050156E0,9.440284278E0
4.330393017E1,-2.910000086E-1,-2.200500071E-1,9.414000511E0,9.421067277E0
4.330639821E1,-3.100500107E-1,-2.010000050E-1,9.433050156E0,9.440284278E0
4.330886740E1,-2.910000086E-1,-2.010000050E-1,9.414000511E0,9.420641572E0
4.331133659E1,-3.100500107E-1,-1.810500026E-1,9.433050156E0,9.439880579E0
4.331380556E1,-2.910000086E-1,-2.010000050E-1,9.414000511E0,9.420641572E0
4.331627452E1,-3.100500107E-1,-1.810500026E-1,9.433050156E0,9.439880579E0
4.331874313E1,-2.910000086E-1,-2.010000050E-1,9.414000511E0,9.420641572E0
4.332121175E1,-3.100500107E-1,-1.810500026E-1,9.433050156E0,9.439880579E0
4.332367836E1,-2.910000086E-1,-2.010000050E-1,9.414000511E0,9.420641572E0
4.332614498E1,-3.100500107E-1,-1.810500026E-1,9.433050156E0,9.439880579E0
4.332861294E1,-2.910000086E-1,-2.010000050E-1,9.394950867E0,9.401605384E0
4.333108090E1,-3.100500107E-1,-1.810500026E-1,9.394950867E0,9.401808970E0
4.333355095E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.333602099E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.333849125E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.334096152E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.334343094E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.334590037E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.334836960E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.335083883E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.335330818E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.335577752E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.335824833E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.336071914E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.336318958E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.336566000E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.336812923E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.337059846E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.337306738E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.337553631E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.337800433E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.338047237E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.338294114E1,-2.910000086E-1,-2.010000050E-1,9.355950356E0,9.362632593E0
4.338540991E1,-3.100500107E-1,-1.810500026E-1,9.376049995E0,9.382921913E0
4.338787914E1,-2.910000086E-1,-2.010000050E-1,9.376049995E0,9.382717918E0
4.339034837E1,-3.100500107E-1,-1.810500026E-1,9.414000511E0,9.420844746E0
4.339281698E1,-2.910000086E-1,-2.010000050E-1,9.394950867E0,9.401605384E0
4.339528560E1,-3.100500107E-1,-1.810500026E-1,9.433050156E0,9.439880579E0
4.339775591E1,-2.910000086E-1,-2.010000050E-1,9.414000511E0,9.420641572E0
4.340022622E1,-2.910000086E-1,-1.810500026E-1,9.433050156E0,9.439274090E0
4.340269464E1,-2.719500065E-1,-2.010000050E-1,9.414000511E0,9.420072369E0
4.340516306E1,-2.910000086E-1,-1.810500026E-1,9.433050156E0,9.439274090E0
4.340763029E1,-2.719500065E-1,-2.010000050E-1,9.414000511E0,9.420072369E0
4.341009752E1,-2.910000086E-1,-1.620000005E-1,9.433050156E0,9.438927918E0
4.341256444E1,-2.719500065E-1,-1.810500026E-1,9.414000511E0,9.419667804E0
4.341503136E1,-2.910000086E-1,-1.620000005E-1,9.433050156E0,9.438927918E0
4.341749986E1,-2.719500065E-1,-1.810500026E-1,9.414000511E0,9.419667804E0
4.341996836E1,-2.910000086E-1,-1.620000005E-1,9.451950073E0,9.457816090E0
4.342243618E1,-2.719500065E-1,-1.810500026E-1,9.451950073E0,9.457594625E0
4.342490398E1,-2.910000086E-1,-1.620000005E-1,9.471000671E0,9.476854896E0
4.342737002E1,-2.719500065E-1,-1.810500026E-1,9.451950073E0,9.457594625E0
4.342983606E1,-2.910000086E-1,-1.620000005E-1,9.471000671E0,9.476854896E0
4.343230372E1,-2.719500065E-1,-1.810500026E-1,9.451950073E0,9.457594625E0
4.343477137E1,-2.910000086E-1,-1.620000005E-1,9.451950073E0,9.457816090E0
4.343723941E1,-2.719500065E-1,-1.810500026E-1,9.414000511E0,9.419667804E0
4.343970745E1,-2.910000086E-1,-1.620000005E-1,9.433050156E0,9.438927918E0
4.344217464E1,-2.719500065E-1,-1.810500026E-1,9.414000511E0,9.419667804E0
4.344464184E1,-2.910000086E-1,-1.620000005E-1,9.433050156E0,9.438927918E0
4.344711049E1,-2.910000086E-1,-1.810500026E-1,9.414000511E0,9.420237032E0
4.344957914E1,-3.100500107E-1,-1.429500133E-1,9.433050156E0,9.439226714E0
4.345204711E1,-3.100500107E-1,-1.620000005E-1,9.414000511E0,9.420497897E0
4.345451507E1,-3.289500177E-1,-1.429500133E-1,9.433050156E0,9.439866422E0
4.345698230E1,-3.100500107E-1,-1.620000005E-1,9.414000511E0,9.420497897E0
4.345944953E1,-3.289500177E-1,-1.429500133E-1,9.433050156E0,9.439866422E0
4.346191927E1,-3.100500107E-1,-1.620000005E-1,9.414000511E0,9.420497897E0
4.346438899E1,-3.289500177E-1,-1.429500133E-1,9.414000511E0,9.420830560E0
4.346685727E1,-3.100500107E-1,-1.620000005E-1,9.376049995E0,9.382573662E0
4.346932554E1,-3.289500177E-1,-1.429500133E-1,9.376049995E0,9.382907670E0
4.347179708E1,-3.100500107E-1,-1.620000005E-1,9.355950356E0,9.362488027E0
4.347426861E1,-3.289500177E-1,-1.429500133E-1,9.376049995E0,9.382907670E0
4.347673788E1,-3.100500107E-1,-1.620000005E-1,9.355950356E0,9.362488027E0
4.347920715E1,-3.289500177E-1,-1.429500133E-1,9.376049995E0,9.382907670E0
4.348167693E1,-3.100500107E-1,-1.620000005E-1,9.376049995E0,9.382573662E0
4.348414674E1,-3.289500177E-1,-1.429500133E-1,9.414000511E0,9.420830560E0
4.348661632E1,-3.100500107E-1,-1.429500133E-1,9.394950867E0,9.401152456E0
4.348908589E1,-3.289500177E-1,-1.240500063E-1,9.414000511E0,9.420562730E0
4.349155312E1,-3.100500107E-1,-1.429500133E-1,9.394950867E0,9.401152456E0
4.349402036E1,-3.289500177E-1,-1.240500063E-1,9.414000511E0,9.420562730E0
4.349648775E1,-3.100500107E-1,-1.429500133E-1,9.394950867E0,9.401152456E0
4.349895513E1,-3.100500107E-1,-1.240500063E-1,9.414000511E0,9.419921711E0
4.350142406E1,-2.910000086E-1,-1.429500133E-1,9.394950867E0,9.400543468E0
4.350389298E1,-3.100500107E-1,-1.240500063E-1,9.414000511E0,9.419921711E0
4.350636186E1,-2.910000086E-1,-1.429500133E-1,9.394950867E0,9.400543468E0
4.350883075E1,-3.100500107E-1,-1.240500063E-1,9.414000511E0,9.419921711E0
4.351129829E1,-2.910000086E-1,-1.429500133E-1,9.394950867E0,9.400543468E0
4.351376583E1,-3.100500107E-1,-1.240500063E-1,9.433050156E0,9.438959405E0
4.351623156E1,-2.910000086E-1,-1.429500133E-1,9.433050156E0,9.438620183E0
4.351869729E1,-3.100500107E-1,-1.240500063E-1,9.471000671E0,9.476886257E0
4.352116479E1,-2.910000086E-1,-1.429500133E-1,9.471000671E0,9.476548392E0
4.352363229E1,-3.100500107E-1,-1.240500063E-1,9.490950584E0,9.496823806E0
4.352610204E1,-2.910000086E-1,-1.429500133E-1,9.471000671E0,9.476548392E0
4.352857177E1,-3.100500107E-1,-1.240500063E-1,9.490950584E0,9.496823806E0
4.353103930E1,-2.910000086E-1,-1.429500133E-1,9.471000671E0,9.476548392E0
4.353350685E1,-3.100500107E-1,-1.240500063E-1,9.471000671E0,9.476886257E0
4.353597250E1,-2.910000086E-1,-1.429500133E-1,9.433050156E0,9.438620183E0
4.353843815E1,-3.100500107E-1,-1.240500063E-1,9.451950073E0,9.457847514E0
4.354090528E1,-3.100500107E-1,-1.429500133E-1,9.433050156E0,9.439226714E0
4.354337240E1,-3.289500177E-1,-1.240500063E-1,9.451950073E0,9.458485963E0
